conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.9842E+18,Fri Oct 31 23:35:24 +0000 2025,1,Bahkan seorang mantan PSK bisa setia after jd istri artinya semua orang bisa berubah jd baik apapun masa lalunya. Seorang mantan PSK pun bisa sakit hati dan minta cerai ini soal perasaan bukan profesi. Paham sampai disini wahai kaum Adam ???,1.9844E+18,,SissssR110,in,,0,0,0,https://x.com/undefined/status/1984403864376971554,1.40065E+18,
1.9843E+18,Fri Oct 31 23:24:31 +0000 2025,1,@Salim_Iskandar Kalau kena cerai ni laju je lebai PAS sambung bayo ni ,1.9844E+18,,Salim_Iskandar,in,,0,0,0,https://x.com/undefined/status/1984401124607344999,1.78941E+18,
1.98416E+18,Fri Oct 31 23:22:46 +0000 2025,0,@GoodRecom nikah modal nya komitmen klo gak komit mau lu kaya pun cerai juga,1.9844E+18,,GoodRecom,in,,0,1,0,https://x.com/undefined/status/1984400687648866694,1.93733E+18,
1.9844E+18,Fri Oct 31 23:20:03 +0000 2025,4,semua org pada cerai gen z ketar ketir,1.9844E+18,,,in,,0,0,0,https://x.com/undefined/status/1984400003851567169,1.12253E+18,
1.9844E+18,Fri Oct 31 23:16:02 +0000 2025,0,seung yang nyanyi malah jadi lagu cerai ,1.9844E+18,,,in,,0,0,0,https://x.com/undefined/status/1984398989102596308,1.47694E+18,
1.9839E+18,Fri Oct 31 23:13:27 +0000 2025,0,@jek___ Kak Jek kalo (maaf) cerai gitu apa memang mahar bisa dikembalikan? Atau ga bisa? Karena misal mutlak itu sudah hak istri? ,1.9844E+18,,jek___,in,,0,0,0,https://x.com/undefined/status/1984398341611143208,81512206,
1.98422E+18,Fri Oct 31 23:10:46 +0000 2025,0,@Hilmi28 Waduh tad.... Klo praktek tepuk sakinah nanti jatuhnya hanya becandaan makanya cerai. Tepuk jidat aja biar pada mikir ,1.9844E+18,,Hilmi28,in,,0,0,0,https://x.com/undefined/status/1984397666579857603,1227003810,
1.98422E+18,Fri Oct 31 23:04:57 +0000 2025,0,@ceimanzha Ada udah ada surat cerai dari agensi lamanya kok sebelum ping gabung GMM,1.9844E+18,,ceimanzha,in,,0,1,0,https://x.com/undefined/status/1984396201123594336,1.84634E+18,
1.98439E+18,Fri Oct 31 22:59:17 +0000 2025,0,eh baru mulai kok tiba2 dah cerai,1.98439E+18,,,in,,0,0,0,https://x.com/undefined/status/1984394777866223950,1.7873E+18,
1.98414E+18,Fri Oct 31 22:48:34 +0000 2025,0,@sertobio Iya ini mau ngajuin cerai ,1.98439E+18,,sertobio,in,,0,0,0,https://x.com/undefined/status/1984392078244397304,9.58945E+17,
1.98439E+18,Fri Oct 31 22:42:39 +0000 2025,0,Cerai aja kamu Yangzhei (my 4th daughter) sama om2 ini Emak ga merestui,1.98439E+18,,,in,,0,0,0,https://x.com/undefined/status/1984390590646403201,1.81419E+18,
1.98439E+18,Fri Oct 31 22:39:00 +0000 2025,0,kak apaa alasan mereka sampai cerai gitu dan junior malah mau nikah lagi? tpi dia kelihatan masih sayang Jace? OON EMG JUNIOR INI MALES SEBEL EDAN,1.98439E+18,,,in,,0,1,0,https://x.com/undefined/status/1984389672819437863,1.43764E+18,
1.98414E+18,Fri Oct 31 22:36:03 +0000 2025,0,@twentyfirstof3 Minta cerai aja ga sih ,1.98439E+18,,twentyfirstof3,in,,0,1,0,https://x.com/undefined/status/1984388927697162402,1.0887E+18,
1.98428E+18,Fri Oct 31 22:29:09 +0000 2025,0,@onedoory_ kak? jangan cerai plis demi aku ,1.98439E+18,,onedoory_,in,,0,1,0,https://x.com/undefined/status/1984387194019332290,1.67111E+18,
1.98438E+18,Fri Oct 31 22:19:57 +0000 2025,0,Capek banget TL ku jelek masalah MC muka bocil lah Deddy Corbuzier cerai lah Nerror gagal tayang lah. Plis kirimin aku AU RafayelMc or Allx cihuy mantap untuk refreshing ,1.98438E+18,,,in,,0,1,0,https://x.com/undefined/status/1984384876179812643,1.8382E+18,
1.98436E+18,Fri Oct 31 21:06:59 +0000 2025,0,Ada janda kahwin dua kali pastu cerai. Hebat sungguh dapat lalui kegagalan banyak kali begotu. Ada yang kahwin sampai 4 kali Memikirkan kegagalan begitu saya jadi sedih,1.98437E+18,,DatukJeng,in,,0,1,0,https://x.com/undefined/status/1984366515299528877,1.56539E+18,
1.98436E+18,Fri Oct 31 21:05:05 +0000 2025,0,Kadang terfikir macam mana laa orang boleh move on selepas cerai lagi2 ada anak. Tak rasa benci ke tengok muka anak yang banyak ikut muka suami? Kadang terfikir macam mana nak move on cepat like dah cerai pastu terus nak kahwin. Anak2 macam mana?,1.98437E+18,,DatukJeng,in,,0,1,0,https://x.com/undefined/status/1984366038478471183,1.56539E+18,
1.98429E+18,Fri Oct 31 21:00:51 +0000 2025,3,@masnooey @bennysiauw89 Dan ketemunya udah sama2 dewasa punya karir yg bagus dan sukses pula. Keduanya bisa jalan masing-masing tanpa harus dependent ke yg satunya. Ga ada Kamu kalau ga ngasih jatah malam ini ga aku kasih uang jajan Kamu ga bisa cerai krn,1.98436E+18,,masnooey,in,,0,1,0,https://x.com/undefined/status/1984364970742870322,1.24569E+18,
1.98434E+18,Fri Oct 31 20:26:14 +0000 2025,0,So kalau ada anak saya tak nak diorang kahwin dengan orang malaya walau bapaknya orang malaya. Itupun kalau tak cerai. Kalau cerai biarlah anak2 tu suami ambil Saya malas nak naik turun mahkamah tuntut nafkah anak. Biarlah,1.98436E+18,,DatukJeng,in,,0,1,0,https://x.com/undefined/status/1984356259433496814,1.56539E+18,
1.98434E+18,Fri Oct 31 19:46:56 +0000 2025,0,Kerjaya elok fikir panjang oh aku nak mati dalam keadaan yang mulia. Ada isteri ada anak yang baik cukup akan mendoakan aku kemudian hari Last2 lahwin cerai sebab apa? Tak ada perasaan sayang. Butoh la anak dah ada 3 ekor keluar. Kenapa nak sembang tentang hati perasaan lagi?,1.98435E+18,,DatukJeng,in,,0,1,0,https://x.com/undefined/status/1984346367494598796,1.56539E+18,
1.98434E+18,Fri Oct 31 19:38:22 +0000 2025,0,Dia punuk supaya kekal bertahan sebab penceraian bukan perihal yang baik Saya pun fikir memang betul tak ada sesiapa nak kahwin paatu cerai. Entah berapa hari lepas tu barulah kami berdamai. Kesan dari kejadian tu saya banyak diam. dia suruh berhenti kerja saya turutkan,1.98434E+18,,DatukJeng,in,,0,1,0,https://x.com/undefined/status/1984344214713626636,1.56539E+18,
1.98415E+18,Fri Oct 31 19:22:35 +0000 2025,2,@roblox_fess Roblok isinya orgil semua kalo punya pasangan maen gituan gue cerai asli,1.98434E+18,,roblox_fess,in,,0,1,0,https://x.com/undefined/status/1984340241394909298,1.20225E+18,
1.98433E+18,Fri Oct 31 19:07:01 +0000 2025,1,Adik beradik dah besar. Kerjalah masing2 takkan tak tau tanggungjawab. Kalau cerai ni biarlah anak dia ambik Tak hamak nak jaga budak pastu nak naik turun mahkamah tuntut nafkah. Eh tak kuasa i. Biarlah dia ambik budak ni saya kahwin baru buat baru anak udah lerrr,1.98434E+18,,DatukJeng,in,,0,1,0,https://x.com/undefined/status/1984336323134832849,1.56539E+18,
1.98411E+18,Fri Oct 31 18:53:08 +0000 2025,0,@tanyakanrl Bagus nder kamu kuat prinsip. karena pola tu cowo si kemungkinan ya 1. dia ga stabil (sering putus dgn pengancaman (kalo ga mau ini itu kita putus)) artinya dia ga takut kehilangab kamuu cowo tu harus lebih stabil dr cw di konsep putus-memutus,1.98433E+18,,tanyakanrl,in,,0,1,0,https://x.com/undefined/status/1984332831502500117,1.52797E+18,
1.98407E+18,Fri Oct 31 18:46:10 +0000 2025,0,@isihati_isn Beneran mereka cerai?? Ya ampun,1.98433E+18,,isihati_isn,in,,0,0,0,https://x.com/undefined/status/1984331076597399854,233470506,
1.98432E+18,Fri Oct 31 18:16:10 +0000 2025,1,apa yang bikin dia masuk list manusia tolol? karna alesan dia pinjem ke gua itu karna dia liat linkedin gua dia tau gua kerja di perusahan luar negri dan dia denger berita gua cerai jadi dia bilang tu lu kan udah ga ada tanggungan kerja juga gaji pasti gede KAN TOLOL,1.98432E+18,,resitdc,in,,0,1,0,https://x.com/undefined/status/1984323527508705772,1958362910,
1.9843E+18,Fri Oct 31 17:50:18 +0000 2025,3,@sbyfess Kalian blm slsai masalahnya walo udh cerai buktinya urusan anak aja ba berantem,1.98432E+18,,sbyfess,in,,0,0,0,https://x.com/undefined/status/1984317019035185198,1.38711E+18,
1.98423E+18,Fri Oct 31 17:46:00 +0000 2025,8,@somexthread Alah tai pengalihan issue ketika cerai nya si daddy dagu lancip kurang rame skarang onad nih lgi ada projek besar apasih dri pemerintah hah? Biar issue pertalite hilang gtu? Ga ya kontol,1.98432E+18,,somexthread,in,,0,1,2,https://x.com/undefined/status/1984315936053325964,1.76188E+18,
1.98431E+18,Fri Oct 31 17:31:06 +0000 2025,0,NF: Cerai? Apa itu?,1.98431E+18,,,in,,0,0,0,https://x.com/undefined/status/1984312187121447214,1.97144E+18,
1.98431E+18,Fri Oct 31 17:20:42 +0000 2025,0,Sama lagi Nama panjang aku ada Handayani Handayani bukan sekedar Handayani karena ibu aku kerja jadi Guru. Tapi Ha (nama ibu aku) 'N Da (nama bapak aku) Yani pelengkap aja. Ini ibu aku yang bilang ibu aku juga yang bikin nama. Tapi ibu aku jg yg minta cerai dulu https://t.co/sZ4aZNg9RG,1.98431E+18,https://pbs.twimg.com/ext_tw_video_thumb/1984309529400786945/pu/img/XeYI2Sd3VYC4wbnv.jpg,,in,,0,0,0,https://x.com/undefined/status/1984309570018427165,8.61228E+17,
1.98407E+18,Fri Oct 31 17:20:21 +0000 2025,0,@isihati_isn Tapi mereka cerai baik baik,1.98431E+18,,isihati_isn,in,,0,0,0,https://x.com/undefined/status/1984309481895805342,7.8548E+17,
1.98431E+18,Fri Oct 31 17:11:15 +0000 2025,0,disuruh cepet nyusul nikah belum kesusul dah cerai duluan.,1.98431E+18,,,in,,0,0,0,https://x.com/undefined/status/1984307191306985618,1.87944E+18,
1.98431E+18,Fri Oct 31 17:10:40 +0000 2025,0,Simpulan dari live Namtan tadi adalah 1. Racha ga suka di-ship-in selain sama Namtan 2. Racha ga suka dibilang cerai sama Namtan 3. Racha tau Namtan bucin banget sama dia Racha juga bucin sih ️ 4. Mereka emang demen banget PDA di depan temen-temennya (ga heran diledekin mulu),1.98431E+18,,,in,,0,1,0,https://x.com/undefined/status/1984307044879356382,1.97144E+18,
1.9843E+18,Fri Oct 31 17:09:17 +0000 2025,0,data 2025 belum adaa tapi barusan liat artikel berita yg sumbernya dari BPS di 2024 lebih banyak yg cerai (as i expected) kayaknya taun ini pun sama.. dan mostly yg menggugat adalah pihak perempuan,1.98431E+18,,sadderera,in,,0,1,0,https://x.com/undefined/status/1984306696416555052,1.3086E+18,
1.98427E+18,Fri Oct 31 17:08:39 +0000 2025,0,@akumanusialucu si clara sinta yg cerai perkara lakinye nonton dracin kak,1.98431E+18,,octopushawarma,in,,0,1,0,https://x.com/undefined/status/1984306537553412254,1.75091E+18,
1.98423E+18,Fri Oct 31 16:54:11 +0000 2025,0,@arifgilang_ @NOTASLIMBOY B aja sih Onad kegulung... Corbuzier cerai lebih ngagetin,1.9843E+18,,arifgilang_,in,,0,0,0,https://x.com/undefined/status/1984302893516943481,500884942,
1.9843E+18,Fri Oct 31 16:52:25 +0000 2025,0,ini lagi musim banyak yg nikah dan banyak yg cerai apa gmna dah,1.9843E+18,,,in,,0,1,0,https://x.com/undefined/status/1984302452141621729,1.3086E+18,
1.9843E+18,Fri Oct 31 16:51:52 +0000 2025,0,Semua cerai kamu kapan ? https://t.co/q05f6cGgAg,1.9843E+18,https://pbs.twimg.com/ext_tw_video_thumb/1984302280536178690/pu/img/v2GZqSKL3HyrkZ-a.jpg,,in,,0,0,0,https://x.com/undefined/status/1984302313889206709,1.29744E+18,
1.9843E+18,Fri Oct 31 16:50:15 +0000 2025,1,These kind of menteri(s) need to attend how to answer journalist/reporter questions class with celebrities. artist malaysia ni kene tanya soalan bodo2 pon tenang je jwb. lagi2 bab cerai curg gaduh... ni menteri sentap tbh ad je menteri lain pon sama senang nau sentap.,1.9843E+18,,,in,,0,0,0,https://x.com/undefined/status/1984301904973668780,1.70412E+18,
1.9843E+18,Fri Oct 31 16:48:10 +0000 2025,1,Kasus whoos di tutupnya sama kasus onad narkoba sama dedi kobuzer cerai ga ngaruh lah tangkep tuh lugut sama mulyono,1.9843E+18,,,in,,0,0,1,https://x.com/undefined/status/1984301382992621587,211890432,
1.98351E+18,Fri Oct 31 16:32:49 +0000 2025,0,@dohoorn CERAI SAMA ISTRI TERDAHULU WKWK,1.9843E+18,,dohoorn,in,,0,0,0,https://x.com/undefined/status/1984297518092710237,4528577594,
1.9843E+18,Fri Oct 31 16:24:29 +0000 2025,0,benci bgt ajg itu bego banget dah. asal ngomong nikah cerai tapi bawa bawa kasus daehoon tololl nyaa,1.9843E+18,,,in,,0,0,0,https://x.com/undefined/status/1984295422022849012,1.58687E+18,
1.98424E+18,Fri Oct 31 16:17:08 +0000 2025,0,@flowernattawin Aku setuju banget sii sama kamu kak ortu ku dh pisah dri aku masih kecil ya karena ayah ku suka slengki jd sama mama ku langsung d cerai karena pada dasarnya mama ku yg lebih berpower d kluarga dan smpai skrang memutuskan gak mau nikah lag,1.98429E+18,,flowernattawin,in,,0,0,0,https://x.com/undefined/status/1984293572036768130,1.75527E+18,
1.98351E+18,Fri Oct 31 16:15:31 +0000 2025,0,@soohbin CERAI SAMA SIAPA BANG,1.98429E+18,,soohbin,in,,0,1,0,https://x.com/undefined/status/1984293166573609190,7.29092E+17,
1.98428E+18,Fri Oct 31 16:13:41 +0000 2025,0,@_yourocean betul seng sedang cerai 30 hari,1.98429E+18,,_yourocean,in,,0,0,0,https://x.com/undefined/status/1984292704327733317,1.81137E+18,
1.98421E+18,Fri Oct 31 16:13:39 +0000 2025,0,@kampungphilos engga. kita cerai.,1.98429E+18,,kampungphilos,in,,0,0,0,https://x.com/undefined/status/1984292694290735174,1.44543E+18,
1.98428E+18,Fri Oct 31 16:12:47 +0000 2025,0,@seiyavale ay cerai kah,1.98429E+18,,seiyavale,in,,0,1,0,https://x.com/undefined/status/1984292478015647811,729977251,
1.98429E+18,Fri Oct 31 16:09:24 +0000 2025,0,dan gua gamau pas gua nikah sama lu ternyata gua udah mulai sadar kalo lu ga seindah ekspektasi gw ... dan gw malu sama society untuk minta cerai. that means gw hrs hidup dlm kesedihan trs hell nah,1.98429E+18,,sakiluvs,in,,0,0,0,https://x.com/undefined/status/1984291624302891247,1.97406E+18,
1.98429E+18,Fri Oct 31 16:06:16 +0000 2025,0,biarin aja lu indah sesuai sama ekspektasi gw kalo secara realita lu nyebelin pas udh nikah ketauan kan gw gabisa cerai sm lu,1.98429E+18,,sakiluvs,in,,1,0,0,https://x.com/undefined/status/1984290836734169380,1.97406E+18,
1.98429E+18,Fri Oct 31 16:00:51 +0000 2025,0,Beranda Selebriti Daftar 9 Artis yang Bercerai Sampai Oktober 2025 Mulai dari Raisa sampai Deddy Corbuzier Raisa dan Hamish Daud https://t.co/UUtixl6Tkv} https://t.co/1DjgrdRHGE,1.98429E+18,https://pbs.twimg.com/media/G4mcwtiWUAA9pgp.jpg,,in,,0,0,0,https://x.com/undefined/status/1984289474843447502,259035093,
1.98428E+18,Fri Oct 31 15:54:33 +0000 2025,9,@jek___ Stad ente selain buka bisnis usaha legalitas. Ente juga jadi mediator artis-artis yang lg mau cerai ya?!,1.98429E+18,,jek___,in,,0,2,0,https://x.com/undefined/status/1984287889430380887,864143635,
1.98429E+18,Fri Oct 31 15:50:12 +0000 2025,6,Male-sentris banget nih /wp/ hadehhh cerai aja kenapa sih.. sulit benerr hidup tanpa laki yg mau naik darah bisa baca cerita ini si ML brengsek banget wkwkw nyesel sih nyesel.. tapi FL deserve better menurutku https://t.co/fogg47uTqR,1.98429E+18,https://pbs.twimg.com/media/G4maUvPXEAA5CWs.jpg,,in,,0,2,0,https://x.com/undefined/status/1984286795257807288,1.30844E+18,
1.98428E+18,Fri Oct 31 15:50:04 +0000 2025,1,@dejean00 Minta split utk solid. . Kahwin berantem cerai. Masa tu ramai yg bakalan buka wedding bisnes related. pun etlis 2 mggu latihan pusat utk keserasian ,1.98429E+18,,dejean00,in,,0,0,0,https://x.com/undefined/status/1984286759233229191,1.70833E+18,
1.98429E+18,Fri Oct 31 15:49:32 +0000 2025,0,padahal aku cuma nyapa nasywa tiba² dia malah nanya kebayang ga kalo nikah trs cerai?? ,1.98429E+18,,,in,,0,1,0,https://x.com/undefined/status/1984286624767987765,1.68311E+18,
1.98428E+18,Fri Oct 31 15:48:32 +0000 2025,0,@tenkayang @Owceanpresent gk akan cerai soalnya mempelai wanita udh trauma duluan,1.98429E+18,,tenkayang,in,,0,2,0,https://x.com/undefined/status/1984286373940269456,9.51734E+17,
1.98428E+18,Fri Oct 31 15:47:36 +0000 2025,0,@Owceanpresent @wonhub HEIIIIII km udh 10000x ktm tbz biarin si fans baru itu menikah (jangan sampai cerai kayak aku),1.98429E+18,,Owceanpresent,in,,0,3,0,https://x.com/undefined/status/1984286139365327276,1.42025E+18,
1.98428E+18,Fri Oct 31 15:47:05 +0000 2025,0,@wonhub hari itu kt berdua sama sama lemes (satu nikah satu cerai),1.98429E+18,,wonhub,in,,0,1,0,https://x.com/undefined/status/1984286009409069058,1.42025E+18,
1.98429E+18,Fri Oct 31 15:45:13 +0000 2025,8,Albar aktor muda berbakat yg baru putus gara2 diselingkuhin ketemu sama Aria si cewek (sok) independen yg ortunya baru cerai. Yg suka deep talk sambil liburan harus bgt baca /wp/ ini!! https://t.co/1YKNB1ZMcl,1.98429E+18,https://pbs.twimg.com/media/G4mZLg1XMAA-cdk.jpg,,in,,0,1,1,https://x.com/undefined/status/1984285538090734075,1.30844E+18,
1.9841E+18,Fri Oct 31 15:41:53 +0000 2025,4,@sajidareads Owhh pernah cerai..saya x pernah follow dia n tak tau pun dia tp kisah dia viral hari ni..minggu lepas baru umum kan kat public preggy tp seminggu kemudian kehilangan suami yg dicintai secara mengejut..she memang kuat la..,1.98428E+18,,sajidareads,in,,0,0,0,https://x.com/undefined/status/1984284700714975725,214542874,
1.98371E+18,Fri Oct 31 15:41:38 +0000 2025,0,@Cetepbebek Ini kejadian aku 2019 kak dan di 2023 mamah gakuat tbtb langsung bilang mau cerai. Aku nangis kejer antara seneng mamah akhirnya bisa lepas dari bapak atau aku sedih karena keluargaku udah ga utuh lagi kek dulu. Semangaat kak setelah kakak lal,1.98428E+18,,Cetepbebek,in,,0,0,0,https://x.com/undefined/status/1984284638022606960,243570603,
1.98407E+18,Fri Oct 31 14:25:15 +0000 2025,0,@isihati_isn Waduh serius mereka cerai ?,1.98427E+18,,isihati_isn,in,,0,0,0,https://x.com/undefined/status/1984265417070886932,1.41779E+18,
1.98426E+18,Fri Oct 31 14:15:32 +0000 2025,0,@meeeeeeeeeng_ mana artis pada cerai beruntun,1.98426E+18,,meeeeeeeeeng_,in,,0,1,0,https://x.com/undefined/status/1984262968474050647,335156821,
1.98426E+18,Fri Oct 31 14:10:32 +0000 2025,0,Bukan Orang Ketiga? Unggahan Terbaru Sabrina Chairunnisa Usai Gugat Cerai Deddy Corbuzier Tuai Sorotan https://t.co/sJIQjqY87J,1.98426E+18,,,in,,0,0,0,https://x.com/undefined/status/1984261711290110020,1.55041E+18,
1.98426E+18,Fri Oct 31 14:09:28 +0000 2025,0,Erin Langsung Umrah Usai Sepakat Cerai dari Andre Taulany Cari Ketenangan Batin? https://t.co/8VqtVNsUiY,1.98426E+18,,,in,,0,0,0,https://x.com/undefined/status/1984261443991302485,1.55041E+18,
1.98388E+18,Fri Oct 31 14:08:32 +0000 2025,0,@txtdrimedia Kawin dan ngehe dulu lalu cerai kemudian Enak banget ya,1.98426E+18,,txtdrimedia,in,,0,0,0,https://x.com/undefined/status/1984261207675764788,7.32539E+17,
1.98426E+18,Fri Oct 31 14:06:30 +0000 2025,0,Andre Taulany dan Erin Sepakat Cerai Secara Damai Usai Terus Ditolak Pengadilan Agama https://t.co/nhutNCGpEn,1.98426E+18,,,in,,0,0,0,https://x.com/undefined/status/1984260698172698913,1.55041E+18,
1.98426E+18,Fri Oct 31 13:55:08 +0000 2025,0,tiktok isinya nikah cerai nikah cerai semua ,1.98426E+18,,,in,,0,1,0,https://x.com/undefined/status/1984257838072688814,1.55334E+18,
1.98426E+18,Fri Oct 31 13:52:55 +0000 2025,3,Coach cerai ni dia ajar apa formation apa? 4-4-2?,1.98426E+18,,,in,,0,0,0,https://x.com/undefined/status/1984257278627955165,1.23192E+18,
1.98426E+18,Fri Oct 31 13:50:35 +0000 2025,0,@lohamoure Maneh inget si ieu ga sih wkwk udh cerai eta sigana,1.98426E+18,,lohamoure,in,,0,1,0,https://x.com/undefined/status/1984256690691465400,1.58375E+18,
1.98426E+18,Fri Oct 31 13:50:31 +0000 2025,0,AWAS AJA KALO HASBI SAMA LALA GA CERAI GW GERUDUK RCTI ITU JUGA KEMATIAN BAPANYA SI LALA JUGA KDU DIUNGKAPPPP,1.98426E+18,,,in,,0,0,0,https://x.com/undefined/status/1984256672458801283,2222230286,
1.98426E+18,Fri Oct 31 13:49:56 +0000 2025,0,Sekarang ni jadi trend balik ke curang curang ni. Kalau gatal sangat cerai cara baik la come on la. pastu dah cerai nak memantat sampai kecut telo kau pon buat takde siapa peduli. Sebelum nak curang tu fikir la balik kalau partner kau buat benda tu kat kau tak tercangkuk kau tau,1.98426E+18,,,in,,0,0,0,https://x.com/undefined/status/1984256527105196523,7.70265E+17,
1.9842E+18,Fri Oct 31 13:49:31 +0000 2025,0,@snowyvaz terimakaci sayangku semoga dia ga bandel biar teteh ga usah bikin surat cerai ((lagi)) ‍,1.98426E+18,,snowyvaz,in,,0,0,0,https://x.com/undefined/status/1984256423505940939,1.37728E+18,
1.98391E+18,Fri Oct 31 13:48:45 +0000 2025,0,@kegblgnunfaedh dulu sebelum ibu bapak cerai tiap pagi sebelum sekolah sering dibikinin ibu nasi goreng pucet pucetnya karena gapakai cabe &amp; kecap enak banget bisa nambah berpiring-piring dulu. tapi setelah cerai dan ibu memutuskan menikah lagi jadi g,1.98426E+18,,kegblgnunfaedh,in,,0,1,0,https://x.com/undefined/status/1984256230261768553,1.83567E+18,
1.98425E+18,Fri Oct 31 13:47:33 +0000 2025,0,@callmefreaky Wkwk semalem selesai latihan ada mediasi biar ga cerai,1.98426E+18,,callmefreaky,in,,0,1,0,https://x.com/undefined/status/1984255928896798869,1.43113E+18,
1.98377E+18,Fri Oct 31 13:46:39 +0000 2025,3,@jazzyninana Mereka cerai di sekitar tahun 1926-1927 saat itu Dame Christie ngerilis Murder of Roger Ackroyd sama The Big Four. Jadi sebelum cerai beliau baru rilis 5 buku dua diantaranya buku di series Poirot. Mysterious Affair at Styles dan Murder on th,1.98426E+18,,jazzyninana,in,,0,1,0,https://x.com/undefined/status/1984255700965728381,273787548,
1.98426E+18,Fri Oct 31 13:46:20 +0000 2025,0,Iya iya yg gak bakalan cerai,1.98426E+18,,,in,,0,0,0,https://x.com/undefined/status/1984255619847827660,1.79464E+18,
1.98425E+18,Fri Oct 31 13:42:48 +0000 2025,8,Gimana mau cerai orang kecintaan gini cih,1.98425E+18,,,in,,0,0,0,https://x.com/undefined/status/1984254730231775717,1.48919E+18,
1.98423E+18,Fri Oct 31 13:36:56 +0000 2025,0,@NOTASLIMBOY Apalagi ketika negara lagi panas-panasnya/ketika kekuasaan tertinggi lagi berhasil digoyang tinggal dikeluarin aja semua sampah-sampahnya contohnya seperti: artis narkoba &amp; cerai kasus pornografi konflik horizontal agama kasus UU ITE DLL.,1.98425E+18,,hendrowijonarko,in,,0,0,1,https://x.com/undefined/status/1984253257326424202,156614803,
1.98424E+18,Fri Oct 31 12:40:18 +0000 2025,13,Siapa yg udah kenalan sama couple badass ini? Cerita dong part yg paling disukain apa? Duo agent rahasia yang dinikahkan. Setahun nikah tiba2 disuruh cerai padahal kerjaan lancar. Alasan disuruh pisahnya juga mencurigakan. Padahal udah baper2an. Link in reply ya /wp/ https://t.co/ONyWK1GS5m,1.98424E+18,https://pbs.twimg.com/media/G4lu2xNWYAAd7fi.jpg,,in,,2,1,3,https://x.com/undefined/status/1984239002224845105,1.30844E+18,
1.98424E+18,Fri Oct 31 12:37:23 +0000 2025,0,betmut..... rujuk apa cerai https://t.co/63a47hnDiF,1.98424E+18,https://pbs.twimg.com/media/G4luLXVbEAEl8k0.jpg,,in,,0,0,0,https://x.com/undefined/status/1984238269446660136,1.40629E+18,
1.98424E+18,Fri Oct 31 12:34:59 +0000 2025,0,@cuwigummie stlh cerai skrng kamu ikut pa atau dad kak,1.98424E+18,,cuwigummie,in,,0,1,0,https://x.com/undefined/status/1984237664602935324,1.77902E+18,
1.98424E+18,Fri Oct 31 12:32:08 +0000 2025,1,Besok november yeayyy semoga bulan depan gabanyak drama ygy bulan ini banyak bet yg selingkuh cerai dll,1.98424E+18,,,in,,0,0,0,https://x.com/undefined/status/1984236948060619231,1.74898E+18,
1.98413E+18,Fri Oct 31 12:28:06 +0000 2025,0,@Billy_Naravit sebenarnya nanya alasan cerai boleh ga sih ?,1.98424E+18,,Billy_Naravit,in,,0,0,0,https://x.com/undefined/status/1984235932669915293,1.40665E+18,
1.98424E+18,Fri Oct 31 12:25:30 +0000 2025,0,papa sama mamah cerai aja,1.98424E+18,,,in,,0,1,0,https://x.com/undefined/status/1984235278295552355,1.235E+18,
1.98423E+18,Fri Oct 31 12:21:24 +0000 2025,0,Deddy Corbuzier Digugat Cerai Ucapan Sabrina Chairunnisa soal Nafkah dari Suami Kembali Viral https://t.co/MiPlcDYaH6,1.98423E+18,,,in,,0,0,0,https://x.com/undefined/status/1984234246987456680,8.64335E+17,
1.98423E+18,Fri Oct 31 12:20:51 +0000 2025,0,minta cerai? gak mereka biayain tuh para suami gila. di rumah juga kerjaannya ngabisin duit. beberes ya gak karena suami itu mikirnya itu tugas istri. damn kisah nyata banyak orang yang gue denger langsung pake kuping sendiri,1.98423E+18,,ilydhjn,in,,0,0,0,https://x.com/undefined/status/1984234107489144960,751154383,
1.98423E+18,Fri Oct 31 12:16:21 +0000 2025,0,Pen nikah tapi lg musim cerai,1.98423E+18,,,in,,0,0,0,https://x.com/undefined/status/1984232976675463327,1.95227E+18,
1.98373E+18,Fri Oct 31 12:16:02 +0000 2025,5,@twitmarhaen Banyak influencer artis cerai ni salah satu xnak provide layan peminat dan yang masak hanya bibik. Tu sbb laki tu ceraikan,1.98423E+18,,twitmarhaen,in,,0,0,2,https://x.com/undefined/status/1984232897046516148,1.59521E+18,
1.98423E+18,Fri Oct 31 12:15:42 +0000 2025,0,: aku mau cerai : ydah kita tepuk sakinak : oke kita ngga jadi cerai,1.98423E+18,,,in,,0,0,0,https://x.com/undefined/status/1984232814926315618,1.1039E+18,
1.98423E+18,Fri Oct 31 12:15:28 +0000 2025,0,im assuming yg bikin dongwon kepala gede tuh krn ortunya pas sebelum cerai... si tangan 6 krn ortunya yg strict abusive kuping kucing kyeongri krn bapaknya abusive.. klo eunji????? idk,1.98423E+18,,harumasakyun,in,,0,1,0,https://x.com/undefined/status/1984232756159848691,1.91472E+18,
1.98423E+18,Fri Oct 31 12:10:25 +0000 2025,0,phu kt cerai ya ‍↕️ https://t.co/GfH9B5LbFY,1.98423E+18,https://pbs.twimg.com/ext_tw_video_thumb/1984216378413563904/pu/img/SWQGDJAEnkUv8A6C.jpg,,in,,0,1,0,https://x.com/undefined/status/1984231484178477530,1.71915E+18,
